ID,Road,Name,District,RoadClass,Planned,Latitude,Longitude,StartTime,EndTime,MaxImpact,CurrImpact,Type,SubType,DirectionsAffected,WorkEventType,Signing
Tor-RD042026-611-4,Kipling Ave,Kipling Ave 27 m North of Eglinton Ave W to 22 m South of Eglinton Ave West Trl,ETOBICOKE,Major Arterial Road,1,43.677410,-79.550990,1778504400000,1785528000000,High,High,CONSTRUCTION,,ONE_DIRECTION,Metrolinx,
Tor-RD042026-499,Millwood Rd,Millwood Rd 16 m East of Hepc to 74 m West of Hepc,EAST YORK,Major Arterial Road,1,43.702050,-79.354440,1777640400000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Metrolinx,
Tor-RD52026-1504-1,Sheppard Ave E,Sheppard Ave E 88 m East of Markham Rd to 72 m West of Neilson Rd,SCARBOROUGH,Major Arterial Road,1,43.794090,-79.237700,1778850000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",
Tor-RD52026-1504-2,Sheppard Ave E,Sheppard Ave E 87 m East of Markham Rd to 73 m West of Neilson Rd,SCARBOROUGH,Major Arterial Road,1,43.794090,-79.237710,1778850000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",
Tor-RD52026-186-4,Burnhamthorpe Rd,Burnhamthorpe Rd 45 m West of Martin Grove Rd to 7 m West of Martin Grove Rd,ETOBICOKE,Major Arterial Road,1,43.648680,-79.549520,1773061200000,1780171200000,High,High,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-186-5,Martin Grove Rd,Martin Grove Rd 4 m North of Burnhamthorpe Rd to 20 m North of Burnhamthorpe Rd,ETOBICOKE,Local Road,1,43.648840,-79.549000,1773061200000,1780171200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-186-6,Burnhamthorpe Rd,Burnhamthorpe Rd 3 m East of Martin Grove Rd to 37 m East of Martin Grove Rd,ETOBICOKE,Major Arterial Road,1,43.648810,-79.548950,1773061200000,1780171200000,High,High,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-2052-1,Pauline Ave,Pauline Ave 65 m South of Wallace Ave to 44 m South of Wallace Ave,TORONTO,Local Road,1,43.662840,-79.439000,1780146000000,1780171200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-2052-2,Pauline Ave,Pauline Ave 65 m South of Wallace Ave to 35 m South of Wallace Ave,TORONTO,Local Road,1,43.662840,-79.439000,1780146000000,1780171200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD042026-590,Evans Ave,Evans Ave 9 m West of C P R to 12 m East of C P R,ETOBICOKE,Major Arterial Road,1,43.615060,-79.529480,1778504400000,1782504000000,High,High,CONSTRUCTION,,ONE_DIRECTION,Metrolinx,
Tor-RD012026-162,Albion Rd,Albion Rd 8 m Southeast of Riverdale Dr to 31 m Southeast of Riverdale Dr,ETOBICOKE,Major Arterial Road,1,43.735320,-79.561310,1773666000000,1780171200000,High,High,CONSTRUCTION,,ONE_DIRECTION,Watermain,
Tor-RD1H2026-302-7,Steeles Ave E,Steeles Ave E at Kelvin Grove Ave to 176 m West of Kennedy Rd,SCARBOROUGH,Major Arterial Road,1,43.822500,-79.312220,1772460000000,1783713600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD042026-715,Wickman Rd,Wickman Rd 25 m North of Evans Ave to 8 m North of Evans Ave,ETOBICOKE,Local Road,1,43.615250,-79.529690,1779886800000,1782504000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Metrolinx,
Tor-RD52026-1964-2,The Queensway,The Queensway at Queensway W 427 C N Ramp to 19 m West of Vansco Rd,ETOBICOKE,Expressway Ramp,1,43.616270,-79.547010,1779109200000,1782849600000,High,High,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD042026-594,Horner Ave,Horner Ave 4 m West of C P R to 8 m East of C P R,ETOBICOKE,Minor Arterial Road,1,43.606120,-79.525620,1778504400000,1782504000000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Metrolinx,
Tor-RD012026-796,Venture Dr,Venture Dr 84 m South of Thornmount Dr to 3 m South of Casebridge Crt,SCARBOROUGH,Local Road,1,43.806910,-79.199080,1779800400000,1781035200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Telecommunications,
Tor-RD52026-186-1,Burnhamthorpe Rd,Burnhamthorpe Rd 2 m East of Burnelm Dr to 6 m West of Martin Grove Rd,ETOBICOKE,Major Arterial Road,1,43.648520,-79.550160,1773061200000,1780171200000,High,High,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-1264,St Leonard's Ave,St Leonard's Ave at Bayview Ave to 10 m East of St Leonard's Cres,NORTH YORK,Local Road,1,43.725580,-79.380200,1778068800000,1780516800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD012026-526,Spadina Rd,Spadina Rd 21 m South of Bilton Lane to 1 m South of Bilton Lane,TORONTO,Minor Arterial Road,1,43.689630,-79.413080,1779451200000,1780691400000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Telecommunications,
Tor-RD1H2026-738-10,Grenview Blvd S,Grenview Blvd S at Clueson Pk to 15 m West of Prince Edward Dr S,ETOBICOKE,Local Road,1,43.635730,-79.501910,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-12,Caledon Rd,Caledon Rd at Grenview Blvd S to 10 m North of Berry Rd,ETOBICOKE,Local Road,1,43.635040,-79.500910,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-1,Fairmar Ave,Fairmar Ave 19 m West of Prince Edward Dr S to 2 m East of Grenview Blvd S,ETOBICOKE,Local Road,1,43.637440,-79.500940,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-2,Fairmar Ave,Fairmar Ave 2 m East of Grenview Blvd S to Grenview Blvd S,ETOBICOKE,Local Road,1,43.637010,-79.502960,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-6,Elderidge Ave,Elderidge Ave 16 m West of Prince Edward Dr S to Grenview Blvd S,ETOBICOKE,Local Road,1,43.636770,-79.500590,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-7,Grenview Blvd S,Grenview Blvd S from Elderidge Ave to Clueson Pk,ETOBICOKE,Local Road,1,43.636410,-79.502200,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-8,Clueson Pk,Clueson Pk from Grenview Blvd S to end of road,ETOBICOKE,Local Road,1,43.635730,-79.501910,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-3,Grenview Blvd S,Grenview Blvd S from Fairmar Ave to Elderidge Ave,ETOBICOKE,Local Road,1,43.637000,-79.502980,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-4,Elderidge Ave,Elderidge Ave at Grenview Blvd S to 3 m West of Grenview Blvd S,ETOBICOKE,Local Road,1,43.636430,-79.502720,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-9,Clueson Pk,Clueson Pk from end of road to Grenview Blvd S,ETOBICOKE,Local Road,1,43.635890,-79.501170,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-11,Grenview Blvd S,Grenview Blvd S 15 m West of Prince Edward Dr S to Caledon Rd,ETOBICOKE,Local Road,1,43.635390,-79.500000,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-738-5,Elderidge Ave,Elderidge Ave 3 m West of Grenview Blvd S to 16 m West of Prince Edward Dr S,ETOBICOKE,Local Road,1,43.636410,-79.502230,1777462200000,1783108800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD042026-342-7,Langley Ave,Langley Ave 3 m West of Pape Ave to 2 m West of Ln W Pape S Langley,TORONTO,Local Road,1,43.670240,-79.341340,1774868400000,1785445200000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Metrolinx,
Tor-RD1H2026-739-3,Stephney Dr,Stephney Dr 15 m West of Delma Dr to 14 m East of Norfolk Ave,ETOBICOKE,Local Road,1,43.605270,-79.551680,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-739-4,Stephney Dr,Stephney Dr 14 m East of Norfolk Ave to 4 m East of Norfolk Ave,ETOBICOKE,Local Road,1,43.605080,-79.552480,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-739-2,Delma Dr,Delma Dr 11 m South of Stephney Dr to 15 m North of Stephney Dr,ETOBICOKE,Local Road,1,43.605210,-79.551460,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD012026-310-6,Duvernet Ave,Duvernet Ave at Glenmore Rd to 11 m West of Glenmore Rd,TORONTO,Local Road,1,43.677020,-79.310480,1774868400000,1780174800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Watermain,
Tor-RD012026-310-7,Glenmore Rd,Glenmore Rd 58 m South of Fairmount Cres to 82 m South of Fairmount Cres,TORONTO,Local Road,1,43.678200,-79.310970,1774868400000,1780174800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Watermain,
Tor-RD042026-710,Humber College Blvd,Humber College Blvd 21 m East of Windwood Dr to 22 m West of Arboretum Blvd,ETOBICOKE,Minor Arterial Road,1,43.730040,-79.604680,1780052400000,1780286340000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Metrolinx,
Tor-RD052025-1044-3,Sorauren Ave,Sorauren Ave 28 m North of Ln N Queen E Sorauren to 3 m South of Marion St,TORONTO,Local Road,1,43.640400,-79.441180,1776078000000,1783717200000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Transportation Services,
Tor-RD052025-1044-2,Queen St W,Queen St W 2 m West of Sorauren Ave to 1 m East of Beaty Ave,TORONTO,Major Arterial Road,1,43.639730,-79.440960,1776078000000,1783717200000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,Transportation Services,
Tor-RD52026-2316-2,Plowshare Cres,Plowshare Cres 143 m Southwest of Plowshare Park Trl to 20 m North of Plowshare Park Trl,ETOBICOKE,Local Road,1,43.755650,-79.597910,1779879600000,1782860400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-2316-1,Maxine Rd,Maxine Rd 10 m North of Kidron Valley Dr to 14 m Northeast of Kidron Valley Dr,ETOBICOKE,Local Road,1,43.756180,-79.591010,1779879600000,1782860400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD042026-687,Don Mills Rd,Don Mills Rd 37 m South of Rochefort Dr to 3 m South of St Dennis Dr,NORTH YORK,Major Arterial Road,1,43.717700,-79.337800,1779793200000,1781467200000,High,High,CONSTRUCTION,,ONE_DIRECTION,Utility,
Tor-RD1S2026-650,Marcel Rd,Marcel Rd 11 m Northeast of Frost Park Trl to 17 m South of Frost Park Trl,ETOBICOKE,Local Road,1,43.713760,-79.566030,1779966000000,1780441200000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Other,
Tor-RD52026-2098,Mulholland Ave,Mulholland Ave 15 m North of Dane Ave to 15 m North of Dane Ave,NORTH YORK,Local Road,1,43.716760,-79.454090,1779879600000,1780441200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD1H2026-933-11,Hargrove Lane,Hargrove Lane 14 m North of Ecker Dr to 1 m North of Ecker Dr,ETOBICOKE,Local Road,1,43.606950,-79.552180,1779966000000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD042026-628-1,Ferrand Dr,Ferrand Dr 2 m North of Rochefort Dr to 13 m South of Wilket Creek Rd,NORTH YORK,Local Road,1,43.718750,-79.334970,1779706800000,1780689600000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Utility,
Tor-RD1H2026-739-6,Putney Rd,Putney Rd 16 m West of Norfolk Ave to 3 m West of Norfolk Ave,ETOBICOKE,Local Road,1,43.604560,-79.552640,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-739-7,Putney Rd,Putney Rd 19 m West of Norfolk Ave to 22 m Northeast of Westhead Rd,ETOBICOKE,Local Road,1,43.604550,-79.552680,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-739-8,Putney Rd,Putney Rd 20 m Northeast of Westhead Rd to 4 m Northeast of Westhead Rd,ETOBICOKE,Local Road,1,43.603990,-79.554890,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-739-9,Westhead Rd,Westhead Rd 14 m Northwest of Putney Rd to 11 m Southeast of Putney Rd,ETOBICOKE,Local Road,1,43.603970,-79.555190,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-739-10,Westhead Rd,Westhead Rd 14 m Southeast of Putney Rd to 19 m Northwest of Dunning Cres,ETOBICOKE,Local Road,1,43.603770,-79.554990,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-739-5,Norfolk Ave,Norfolk Ave 12 m North of Stephney Dr to 9 m South of Putney Rd,ETOBICOKE,Local Road,1,43.605140,-79.552680,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD052025-1044-4,Sorauren Ave,Sorauren Ave 8 m North of Marion St to 5 m South of Pearson Ave,TORONTO,Local Road,1,43.642170,-79.441870,1776078000000,1783717200000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Transportation Services,
Tor-RD052025-1044-5,Sorauren Ave,Sorauren Ave 6 m North of Pearson Ave to 6 m South of Galley Ave,TORONTO,Local Road,1,43.643030,-79.442210,1776078000000,1783717200000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Transportation Services,
Tor-RD52026-2151,Hunter Ave,Hunter Ave 2 m West of Dufferin St to 6 m West of Dynevor Rd,YORK,Local Road,1,43.694430,-79.449780,1779361200000,1785538800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD1H2026-933-12,Ecker Dr,Ecker Dr 7 m East of Hargrove Lane to 10 m West of Hargrove Lane,ETOBICOKE,Local Road,1,43.606850,-79.552040,1779966000000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD012026-138-1,Magnificent Rd,Magnificent Rd 10 m West of end of road to 47 m Northwest of end of road,ETOBICOKE,Local Road,1,43.611030,-79.511270,1771243200000,1780268400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Watermain,
Tor-RD1H2026-723-8,Dane Ave,Dane Ave 7 m West of Highland Hill to 14 m East of Highland Hill,NORTH YORK,Local Road,1,43.717320,-79.449830,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-723-9,Dane Ave,Dane Ave 14 m East of Highland Hill to Highland Hill,NORTH YORK,Local Road,1,43.717380,-79.449570,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD012026-310-1,Glenmore Rd,Glenmore Rd 9 m North of Ln S Gerrard E Glenmore to 26 m South of Ln S Gerrard E Glenmore,TORONTO,Local Road,1,43.680260,-79.311820,1774868400000,1780174800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Watermain,
Tor-RD012026-310-2,Glenmore Rd,Glenmore Rd 32 m North of Fairmount Cres to 11 m North of Fairmount Cres,TORONTO,Local Road,1,43.678970,-79.311280,1774868400000,1780174800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Watermain,
Tor-RD012026-309-1,Yardley Ave,Yardley Ave from Westview Blvd to Victoria Park Ave,EAST YORK,Local Road,1,43.712040,-79.306330,1774868400000,1780174800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Watermain,
Tor-RD012026-309-2,Barron Rd,Barron Rd 31 m South of Galbraith Ave to 21 m North of Yardley Ave,EAST YORK,Local Road,1,43.712950,-79.304020,1774868400000,1780174800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Watermain,
Tor-RD012026-310-3,Glenmore Rd,Glenmore Rd 57 m South of Ln S Gerrard E Glenmore to 86 m South of Ln S Gerrard E Glenmore,TORONTO,Local Road,1,43.679700,-79.311580,1774868400000,1780174800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Watermain,
Tor-RD012026-139-1,Buckingham St,Buckingham St 3 m South of Wesley St to 15 m South of Wesley St,ETOBICOKE,Local Road,1,43.619730,-79.496500,1771243200000,1780182000000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Watermain,
Tor-RD52026-1164-1,Dunraven Dr,Dunraven Dr 13 m Southwest of Silverthorn Ave to 8 m East of Kane Ave,YORK,Unknown,1,43.685360,-79.466400,1777374000000,1790803800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD012026-139-2,Buckingham St,Buckingham St 49 m South of Wesley St to 76 m South of Wesley St,ETOBICOKE,Local Road,1,43.619330,-79.496330,1771243200000,1780182000000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Watermain,
Tor-RD052026-197-2,Danforth Ave,Danforth Ave 5 m East of Barrington Ave to 7 m West of Barrington Ave,TORONTO,Major Arterial Road,1,43.688460,-79.300480,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-197-3,Danforth Ave,Danforth Ave 64 m East of Barrington Ave to 34 m West of Barrington Ave,TORONTO,Major Arterial Road,1,43.688620,-79.299780,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-197-4,Danforth Ave,Danforth Ave 5 m West of Dawes Rd to 40 m East of Guest Ave,TORONTO,Major Arterial Road,1,43.689290,-79.296850,1771329600000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-197-5,Danforth Ave,Danforth Ave 3 m East of Main St to 22 m East of Main St,TORONTO,Major Arterial Road,1,43.688150,-79.301790,1771329600000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Water,
Tor-RD1H2026-739-1,Stephney Dr,Stephney Dr 11 m West of Delma Dr to Delma Dr,ETOBICOKE,Local Road,1,43.605280,-79.551630,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD52026-690-4,Berkeley St,Berkeley St 7 m North of King St E to 9 m South of Adelaide St E,TORONTO,Local Road,1,43.652190,-79.364410,1776078000000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-690-5,Berkeley St,Berkeley St 10 m South of Richmond St E to 10 m North of Adelaide St E,TORONTO,Local Road,1,43.654180,-79.365260,1776078000000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-690-6,Berkeley St,Berkeley St 8 m South of Adelaide St E to 11 m North of King St E,TORONTO,Local Road,1,43.652930,-79.364730,1776078000000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-874-13,Model Ave,Model Ave 13 m West of Faywood Blvd to Faywood Blvd,NORTH YORK,Local Road,1,43.738000,-79.447330,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-14,Faywood Blvd,Faywood Blvd at Model Ave to 15 m South of Goodwill Ave,NORTH YORK,Local Road,1,43.738030,-79.447180,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-15,Faywood Blvd,Faywood Blvd 15 m South of Goodwill Ave to Goodwill Ave,NORTH YORK,Local Road,1,43.736800,-79.446900,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-16,Goodwill Ave,Goodwill Ave at Faywood Blvd to 29 m Northeast of Wilson Heights Blvd,NORTH YORK,Local Road,1,43.736940,-79.446930,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD1H2026-723-2,Highland Hill,Highland Hill 31 m South of Sparrow Ave to 67 m South of Sparrow Ave,NORTH YORK,Local Road,1,43.721650,-79.450620,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-723-3,Stockton Rd,Stockton Rd 26 m West of Clovis Lane to 3 m West of Clovis Lane,NORTH YORK,Local Road,1,43.720750,-79.450000,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-723-4,Highland Hill,Highland Hill 33 m South of Stockton Rd to 39 m North of Creston Rd,NORTH YORK,Local Road,1,43.720370,-79.450430,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-723-5,Creston Rd,Creston Rd 59 m West of Highland Hill to 24 m West of Highland Hill,NORTH YORK,Local Road,1,43.719570,-79.451050,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-723-6,Highland Hill,Highland Hill 39 m South of Creston Rd to 35 m North of Celt Ave,NORTH YORK,Local Road,1,43.719380,-79.450260,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-723-1,Highland Hill,Highland Hill 28 m South of Ranee Ave to 43 m North of Sparrow Ave,NORTH YORK,Unknown,1,43.722540,-79.450840,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-723-7,Highland Hill,Highland Hill 60 m South of Celt Ave to 56 m North of Dane Ave,NORTH YORK,Local Road,1,43.718210,-79.449970,1776942000000,1780606800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD52026-2171-8,Rimrock Rd,Rimrock Rd 8 m West of William R Allen Rd to Lodestar Rd,NORTH YORK,Local Road,1,43.757740,-79.465110,1779706800000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-1541,Hounslow Heath Rd,Hounslow Heath Rd 16 m South of Silverthorn Ave to 12 m West of Laughton Ave,TORONTO,Local Road,1,43.674070,-79.459920,1777892400000,1782514800000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD1H2026-933-7,Ecker Dr,Ecker Dr 14 m East of Gair Dr to 22 m West of Coules Crt,ETOBICOKE,Local Road,1,43.607140,-79.550770,1779966000000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-933-6,Brown's Line,Brown's Line 49 m South of Coules Crt to 19 m North of Coules Crt,ETOBICOKE,Major Arterial Road,1,43.607890,-79.547900,1779966000000,1788210000000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD1H2026-921-3,Kilbarry Pl,Kilbarry Pl 20 m South of end of road to 11 m North of Kilbarry Rd,TORONTO,Local Road,1,43.694120,-79.410040,1779102000000,1784318400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
